-130.131534698994,-33.2094263211941,-102.764035499515,-266.448603419918,-77.4843329572156,66.4864268731878,-114.047687649211,-40.8802097066938,-568.202660029308,-275.310187653639
0.585856275390589,0.406522356550044,0.3525061597868,0.29158851880234,0.721182974546681,0.528697838223065,0.555829585385819,0.530901976150296,0.370551818680347,0.642208437366875
0.886191180843887,0.56524149561688,0.42338910148174,0.64956999280514,0.52375316329342,0.327967656318978,0.476165350000815,0.463501402003065,0.462544053926488,0.169046278317777
0.435672877075399,0.747312650133918,0.364021676604024,0.470771703055488,0.786621384323457,0.560553975894348,0.294719213571163,0.644129216313762,0.848240376749261,0.274582185560683
0.36711627044364,0.586048800132819,0.41522162738866,0.420071812869244,0.402324299524055,0.67631382710789,0.705145692438223,0.721227731343714,0.549567370666487,0.764149419744702
0.363795160047907,0.748474237697792,0.505526538935183,0.345179399295839,0.663019856482973,0.713159445626478,0.466987315166973,0.560266999341796,0.710536190484637,0.254661945175983
0.671624116626499,0.475494059634163,0.486015983458887,0.516914519019628,0.354091147839242,0.566479828462144,0.348175639540133,0.517506906097357,0.395039665443864,0.674836133150521
0.469160320675977,0.496028457195432,0.377091210575159,0.531090831306256,0.619051587336447,0.397956149652451,0.678906297495779,0.663123733992422,0.302073688080085,0.534957931041985
0.352832144589382,0.628239418058052,0.625945233644586,-1.98920638514028,0.380894161394631,0.59384586815166,0.435081712760224,0.849121121760712,0.496060488561873,0.491894664158173
0.656373214736384,0.903649911685969,0.576605259504489,-2.23470349688052,0.341892101292285,0.551375762783071,0.767315010784558,0.492471940132138,0.697033792855394,0.584817554780339
0.614907630505863,0.662232955927691,0.672510911997626,-2.10131423691718,0.328564195366708,0.711251151302726,0.329227997486756,0.712264971351327,0.486313479978041,0.485323604301808
0.409415923767925,0.456707288746734,0.728538135346591,0.493418202405807,0.518889565861118,0.42150090871116,0.225573701086071,0.441514031886991,0.544033470544889,0.585310936295961
0.459334755221755,0.539458127105057,0.579146979944039,0.332642097035362,0.489764451208247,0.372444700494656,0.427432774754776,0.285969815073886,0.659793395986733,0.569557468091072
